e,n,d
372.4048117356227,92.40481173562264,2629
372.5639970887743,92.56399708877427,2630
372.7234481656285,92.72344816562848,2631
372.8831650304847,92.88316503048466,2632
373.0431477477696,93.04314774776958,2633
373.20339638203797,93.20339638203797,2634
373.3639109979738,93.3639109979738,2635
373.5246916603887,93.52469166038873,2636
373.6857384342227,93.68573843422271,2637
373.84705138454433,93.8470513845443,2638
374.0086305765517,94.00863057655168,2639
374.1704760755716,94.1704760755716,2640
374.3325879470598,94.3325879470598,2641
374.4949662566013,94.49496625660126,2642
374.6576110699103,94.65761106991025,2643
374.8205224528306,94.82052245283059,2644
374.983700471336,94.98370047133604,2645
375.1471451915302,95.14714519153023,2646
375.3108566796458,95.31085667964581,2647
375.47483500204686,95.47483500204683,2648
375.63908022522673,95.63908022522673,2649
375.8035924158094,95.80359241580942,2650
375.9683716405494,95.96837164054936,2651
376.13341796633193,96.13341796633193,2652
376.29873146017337,96.29873146017337,2653
376.46431218922044,96.46431218922044,2654
376.6301602207511,96.63016022075112,2655
376.79627562217456,96.79627562217458,2656
376.96265846103216,96.96265846103213,2657
377.129308804996,97.12930880499601,2658
377.2962267218696,97.29622672186957,2659
377.4634122795891,97.46341227958905,2660
377.63086554622214,97.63086554622214,2661
377.7985865899687,97.79858658996872,2662
377.9665754791611,97.96657547916112,2663
378.1348322822639,98.13483228226389,2664
378.30335706787434,98.30335706787432,2665
378.4721499047222,98.4721499047222,2666
378.64121086167046,98.64121086167047,2667
378.8105400077152,98.81054000771516,2668
378.9801374119848,98.9801374119848,2669
379.15000314374265,99.15000314374262,2670
379.3201372723834,99.32013727238345,2671
379.4905398674377,99.49053986743769,2672
379.661210998568,99.66121099856798,2673
379.8321507355723,99.83215073557236,2674
380.00335914838126,100.00335914838126,2675
380.17483630706056,100.17483630706059,2676
380.3465822818106,100.34658228181057,2677
380.5185971429656,100.51859714296558,2678
380.69088096099466,100.69088096099469,2679
380.86343380650237,100.86343380650236,2680
381.0362557502275,101.03625575022747,2681
381.2093468630449,101.20934686304491,2682
381.3827072159633,101.38270721596334,2683
381.5563368801287,101.55633688012868,2684
381.73023592682165,101.73023592682168,2685
381.90440442745864,101.90440442745867,2686
382.0788424535921,102.07884245359209,2687
382.2535500769113,102.25355007691132,2688
382.4285273692408,102.42852736924078,2689
382.60377440254194,102.60377440254193,2690
382.7792912489131,102.77929124891314,2691
382.95507798058884,102.95507798058884,2692
383.13113466994076,103.13113466994078,2693
383.30746138947796,103.30746138947796,2694
383.4840582118461,103.48405821184608,2695
383.6609252098291,103.66092520982912,2696
383.8380624563473,103.83806245634733,2697
384.01547002445966,104.01547002445966,2698
384.19314798736286,104.19314798736289,2699
384.37109641839186,104.37109641839184,2700
384.5493153910189,104.54931539101892,2701
384.7278049788558,104.72780497885574,2702
384.9065652556519,104.90656525565193,2703
385.08559629529594,105.08559629529597,2704
385.2648981718153,105.26489817181525,2705
385.44447095937613,105.44447095937613,2706
385.62431473228446,105.62431473228449,2707
385.8044295649848,105.80442956498477,2708
385.98481553206227,105.9848155320623,2709
386.1654727082403,106.16547270824034,2710
386.34640116838364,106.34640116838361,2711
386.5276009874961,106.52760098749613,2712
386.70907224072204,106.70907224072201,2713
386.8908150033463,106.89081500334632,2714
387.0728293507942,107.07282935079424,2715
387.2551153586315,107.2551153586315,2716
387.4376731025647,107.4376731025647,2717
387.62050265844255,107.62050265844252,2718
387.80360410225353,107.80360410225353,2719
387.9869775101288,107.98697751012877,2720
388.17062295833944,108.17062295833945,2721
388.3545405233002,108.35454052330023,2722
388.53873028156625,108.53873028156623,2723
388.7231923098357,108.72319230983572,2724
388.90792668494845,108.90792668494845,2725
389.09293348388724,109.09293348388721,2726
389.2782127837773,109.27821278377728,2727
389.4637646618861,109.46376466188607,2728
389.6495891956247,109.64958919562471,2729
389.8356864625471,109.8356864625471,2730
390.02205654035026,110.02205654035026,2731
390.2086995068755,110.20869950687555,2732
390.3956154401071,110.39561544010711,2733
390.58280441817317,110.58280441817314,2734
390.7702665193459,110.77026651934591,2735
390.9580018220421,110.95800182204206,2736
391.14601040482194,111.14601040482196,2737
391.33429234639135,111.33429234639134,2738
391.52284772560057,111.52284772560057,2739
391.71167662144416,111.71167662144417,2740
391.90077911306287,111.90077911306288,2741
392.0901552797412,112.09015527974125,2742
392.2798052009104,112.2798052009104,2743
392.46972895614715,112.46972895614715,2744
392.6599266251733,112.65992662517331,2745
392.8503982878574,112.85039828785737,2746
393.04114402421374,113.04114402421375,2747
393.2321639144032,113.2321639144032,2748
393.4234580387328,113.42345803873279,2749
393.6150264776572,113.61502647765717,2750
393.80686931177695,113.80686931177698,2751
393.9989866218401,113.99898662184012,2752
394.19137848874243,114.19137848874243,2753
394.384044993526,114.38404499352603,2754
394.5769862173823,114.57698621738227,2755
394.7702022416488,114.77020224164878,2756
394.9636931478121,114.9636931478121,2757
395.15745901750665,115.15745901750664,2758
395.35149993251605,115.35149993251605,2759
395.54581597477124,115.54581597477126,2760
395.74040722635266,115.74040722635267,2761
395.93527376949,115.93527376948995,2762
396.1304156865616,116.1304156865616,2763
396.325833060095,116.32583306009504,2764
396.52152597276745,116.52152597276746,2765
396.71749450740697,116.71749450740694,2766
396.9137387469898,116.91373874698976,2767
397.11025877464334,117.11025877464336,2768
397.3070546736453,117.3070546736453,2769
397.5041265274233,117.50412652742332,2770
397.70147441955635,117.70147441955632,2771
397.8990984337737,117.89909843377367,2772
398.0969986539565,118.0969986539565,2773
398.29517516413614,118.29517516413613,2774
398.4936280484966,118.49362804849659,2775
398.69235739137275,118.69235739137274,2776
398.89136327725123,118.89136327725123,2777
399.09064579077176,119.09064579077173,2778
399.29020501672505,119.29020501672507,2779
399.49004104005576,119.49004104005576,2780
399.69015394585915,119.69015394585915,2781
399.8905438193856,119.89054381938557,2782
400.0912107460368,120.09121074603677,2783
400.2921548113689,120.29215481136889,2784
400.49337610109046,120.49337610109045,2785
400.6948747010647,120.69487470106468,2786
400.89665069730813,120.89665069730816,2787
401.0987041759915,121.0987041759915,2788
401.30103522343967,121.30103522343967,2789
401.50364392613193,121.50364392613194,2790
401.706530370703,121.70653037070298,2791
401.9096946439414,121.90969464394139,2792
402.11313683279116,122.11313683279116,2793
402.31685702435186,122.31685702435183,2794
402.52085530587834,122.52085530587833,2795
402.7251317647815,122.72513176478151,2796
402.92968648862717,122.92968648862718,2797
403.1345195651385,123.13451956513846,2798
403.33963108219405,123.33963108219403,2799
403.54502112782956,123.54502112782954,2800
403.7506897902369,123.7506897902369,2801
403.95663715776556,123.95663715776557,2802
404.1628633189216,124.16286331892162,2803
404.369368362369,124.369368362369,2804
404.5761523769286,124.57615237692858,2805
404.7832154515794,124.78321545157942,2806
404.99055767545883,124.99055767545883,2807
405.19817913786227,125.19817913786227,2808
405.4060799282428,125.40607992824279,2809
405.6142601362129,125.61426013621293,2810
405.8227198515441,125.82271985154406,2811
406.0314591641658,126.03145916416581,2812
406.2404781641685,126.24047816416851,2813
406.44977694180074,126.44977694180075,2814
406.6593555874712,126.65935558747123,2815
406.8692141917485,126.86921419174847,2816
407.07935284536177,127.07935284536177,2817
407.2897716391996,127.2897716391996,2818
407.5004706643118,127.50047066431183,2819
407.7114500119095,127.71145001190949,2820
407.92270977336364,127.92270977336365,2821
408.1342500402075,128.13425004020752,2822
408.34607090413476,128.34607090413476,2823
408.55817245700166,128.55817245700166,2824
408.77055479082605,128.77055479082605,2825
408.98321799778745,128.98321799778745,2826
409.1961621702286,129.1961621702286,2827
409.4093874006543,129.40938740065425,2828
409.62289378173165,129.62289378173165,2829
409.8366814062921,129.83668140629206,2830
410.0507503673286,130.0507503673286,2831
410.2651007579992,130.26510075799922,2832
410.4797326716246,130.47973267162462,2833
410.69464620168986,130.69464620168986,2834
410.9098414418439,130.90984144184395,2835
411.1253184859002,131.1253184859002,2836
411.3410774278369,131.34107742783692,2837
411.5571183617967,131.5571183617967,2838
411.77344138208775,131.77344138208778,2839
411.9900465831826,131.99004658318262,2840
412.20693405972065,132.20693405972065,2841
412.42410390650593,132.42410390650593,2842
412.64155621850875,132.64155621850875,2843
412.85929109086555,132.85929109086558,2844
413.07730861888024,133.07730861888024,2845
413.29560889802167,133.29560889802167,2846
413.51419202392674,133.51419202392677,2847
413.733058092399,133.733058092399,2848
413.9522071994096,133.9522071994096,2849
414.17163944109745,134.17163944109745,2850
414.3913549137685,134.3913549137685,2851
414.611353713898,134.61135371389796,2852
414.8316359381285,134.8316359381285,2853
415.0522016832717,135.05220168327168,2854
415.2730510463074,135.27305104630742,2855
415.49418412438587,135.49418412438587,2856
415.7156010148244,135.7156010148244,2857
415.93730181511194,135.93730181511194,2858
416.15928662290537,136.1592866229054,2859
416.3815555360334,136.38155553603337,2860
416.6041086524936,136.6041086524936,2861
416.82694607045454,136.82694607045454,2862
417.05006788825506,137.0500678882551,2863
417.27347420440555,137.27347420440555,2864
417.49716511758754,137.49716511758754,2865
417.7211407266535,137.72114072665352,2866
417.94540113062794,137.9454011306279,2867
418.16994642870657,138.1699464287066,2868
418.39477672025936,138.39477672025936,2869
418.6198921048261,138.61989210482608,2870
418.84529268212094,138.84529268212094,2871
419.0709785520305,139.07097855203054,2872
419.2969498146143,139.29694981461435,2873
419.5232065701056,139.52320657010557,2874
419.749748918911,139.74974891891102,2875
419.9765769616115,139.97657696161147,2876
420.20369079896165,140.20369079896165,2877
420.43109053189124,140.43109053189124,2878
420.65877626150416,140.65877626150416,2879
420.886748089079,140.886748089079,2880
421.11500611607016,141.11500611607016,2881
421.34355044410734,141.34355044410734,2882
421.57238117499514,141.57238117499514,2883
421.8014984107151,141.8014984107151,2884
422.0309022534248,142.0309022534248,2885
422.2605928054579,142.26059280545792,2886
422.4905701693244,142.49057016932446,2887
422.7208344477127,142.72083444771272,2888
422.95138574348687,142.95138574348687,2889
423.18222415968944,143.18222415968944,2890
423.4133497995399,143.4133497995399,2891
423.64476276643717,143.64476276643717,2892
423.8764631639564,143.87646316395634,2893
424.1084510958529,144.1084510958529,2894
424.3407266660601,144.3407266660601,2895
424.5732899786911,144.5732899786911,2896
424.806141138037,144.806141138037,2897
425.03928024856975,145.03928024856975,2898
425.272707414941,145.272707414941,2899
425.50642274198157,145.50642274198157,2900
425.7404263347042,145.74042633470418,2901
425.9747182983007,145.97471829830067,2902
426.20929873814435,146.20929873814435,2903
426.4441677597904,146.44416775979042,2904
426.67932546897447,146.67932546897447,2905
426.9147719716148,146.9147719716148,2906
427.15050737381074,147.15050737381074,2907
427.38653178184416,147.38653178184418,2908
427.6228453021804,147.62284530218037,2909
427.8594480414659,147.8594480414659,2910
428.0963401065316,148.0963401065316,2911
428.33352160439165,148.33352160439165,2912
428.5709926422427,148.57099264224271,2913
428.8087533274669,148.8087533274669,2914
429.04680376762934,149.04680376762934,2915
429.28514407048,149.28514407048,2916
429.52377434395356,149.52377434395356,2917
429.76269469616966,149.76269469616966,2918
430.0019052354338,150.0019052354338,2919
430.2414060702357,150.2414060702357,2920
430.48119730925293,150.48119730925293,2921
430.7212790613469,150.7212790613469,2922
430.9616514355672,150.9616514355672,2923
431.20231454114895,151.20231454114895,2924
431.44326848751564,151.44326848751567,2925
431.6845133842761,151.6845133842761,2926
431.9260493412284,151.9260493412284,2927
432.1678764683576,152.16787646835758,2928
432.409994875837,152.409994875837,2929
432.65240467402816,152.65240467402816,2930
432.8951059734817,152.89510597348166,2931
433.1380988849369,153.13809888493688,2932
433.3813835193228,153.3813835193228,2933
433.62495998775665,153.62495998775665,2934
433.86882840154726,153.86882840154726,2935
434.1129888721928,154.11298887219277,2936
434.35744151138147,154.35744151138147,2937
434.6021864309922,154.60218643099225,2938
434.84722374309604,154.84722374309607,2939
435.0925535599541,155.09255355995413,2940
435.3381759940197,155.3381759940197,2941
435.58409115793734,155.58409115793734,2942
435.8302991645452,155.83029916454518,2943
436.0768001268723,156.07680012687229,2944
436.3235941581411,156.32359415814108,2945
436.5706813717669,156.5706813717669,2946
436.8180618813593,156.8180618813593,2947
437.0657358007204,157.0657358007204,2948
437.3137032438469,157.31370324384687,2949
437.561964324929,157.56196432492905,2950
437.810519158353,157.81051915835297,2951
438.0593678586983,158.0593678586983,2952
438.3085105407409,158.30851054074088,2953
438.55794731945105,158.55794731945107,2954
438.80767830999605,158.80767830999602,2955
439.0577036277381,159.05770362773808,2956
439.3080233882367,159.30802338823668,2957
439.5586377072474,159.55863770724739,2958
439.8095467007233,159.80954670072327,2959
440.06075048481415,160.06075048481415,2960
440.3122491758679,160.31224917586792,2961
440.5640428904306,160.56404289043058,2962
440.8161317452458,160.8161317452458,2963
441.0685158572561,161.06851585725613,2964
441.32119534360265,161.32119534360268,2965
441.5741703216263,161.57417032162633,2966
441.827440908867,161.827440908867,2967
442.08100722306455,162.08100722306455,2968
442.3348693821587,162.33486938215867,2969
442.58902750429013,162.58902750429013,2970
442.8434817077999,162.84348170779995,2971
443.09823211123023,163.09823211123023,2972
443.35327883332485,163.35327883332485,2973
443.6086219930285,163.60862199302852,2974
443.8642617094896,163.8642617094896,2975
444.12019810205675,164.12019810205675,2976
444.3764312902831,164.3764312902831,2977
444.6329613939238,164.63296139392378,2978
444.8897885329374,164.88978853293742,2979
445.1469128274862,165.14691282748618,2980
445.4043343979368,165.4043343979368,2981
445.66205336485945,165.66205336485945,2982
445.92006984902895,165.92006984902895,2983
446.17838397142674,166.17838397142674,2984
446.43699585323697,166.43699585323697,2985
446.6959056158514,166.69590561585144,2986
446.95511338086675,166.95511338086675,2987
447.214619270086,167.21461927008605,2988
447.4744234055194,167.47442340551942,2989
447.73452590938354,167.73452590938354,2990
447.994926904102,167.994926904102,2991
448.25562651230695,168.25562651230695,2992
448.51662485683744,168.51662485683744,2993
448.7779220607416,168.77792206074162,2994
449.03951824727574,169.03951824727574,2995
449.30141353990524,169.30141353990524,2996
449.56360806230407,169.56360806230407,2997
449.82610193835734,169.82610193835734,2998
450.0888952921589,170.0888952921589,2999
450.3519882480126,170.3519882480126,3000
450.6153809304344,170.6153809304344,3001
450.87907346415005,170.87907346415005,3002
451.14306597409677,171.1430659740968,3003
451.40735858542354,171.40735858542354,3004
451.67195142349163,171.67195142349163,3005
451.93684461387477,171.93684461387477,3006
452.20203828235844,172.20203828235844,3007
452.46753255494235,172.46753255494235,3008
452.7333275578387,172.73332755783875,3009
452.999423417474,172.99942341747402,3010
453.26582026048874,173.26582026048874,3011
453.53251821373794,173.53251821373794,3012
453.7995174042908,173.79951740429075,3013
454.0668179594325,174.0668179594325,3014
454.33442000666327,174.33442000666327,3015
454.60232367369946,174.60232367369946,3016
454.8705290884734,174.87052908847338,3017
455.1390363791339,175.13903637913396,3018
455.4078456740472,175.40784567404722,3019
455.6769571017966,175.67695710179657,3020
455.94637079118274,175.94637079118274,3021
456.21608687122483,176.21608687122483,3022
456.4861054711597,176.48610547115968,3023
456.75642672044364,176.7564267204436,3024
457.02705074875144,177.02705074875144,3025
457.2979776859785,177.29797768597845,3026
457.569207662238,177.569207662238,3027
457.84074080786536,177.84074080786533,3028
458.1125772534159,178.1125772534159,3029
458.3847171296652,178.38471712966518,3030
458.65716056761073,178.65716056761073,3031
458.9299076984714,178.92990769847145,3032
459.2029586536887,179.20295865368868,3033
459.476313564926,179.476313564926,3034
459.7499725640695,179.74997256406948,3035
460.023935783228,180.023935783228,3036
460.2982033547356,180.29820335473565,3037
460.57277541114826,180.57277541114826,3038
460.84765208524743,180.8476520852474,3039
461.1228335100392,181.1228335100392,3040
461.3983198187534,181.39831981875344,3041
461.6741111448474,181.6741111448474,3042
461.95020762200227,181.9502076220023,3043
462.2266093841272,182.22660938412722,3044
462.50331656535616,182.50331656535613,3045
462.7803293000509,182.78032930005085,3046
463.05764772280077,183.05764772280074,3047
463.33527196842215,183.33527196842218,3048
463.6132021719602,183.61320217196024,3049
463.8914384686879,183.8914384686879,3050
464.16998099410785,184.16998099410782,3051
464.44882988395085,184.44882988395085,3052
464.72798527417854,184.7279852741785,3053
465.00744730098154,185.0074473009815,3054
465.28721610078173,185.28721610078176,3055
465.56729181023115,185.56729181023115,3056
465.847674566214,185.84767456621395,3057
466.1283645058448,186.1283645058448,3058
466.40936176647097,186.409361766471,3059
466.6906664856724,186.6906664856724,3060
466.9722788012614,186.9722788012614,3061
467.2541988512831,187.2541988512831,3062
467.53642677401706,187.53642677401703,3063
467.81896270797654,187.81896270797657,3064
468.10180679190944,188.1018067919094,3065
468.3849591647974,188.3849591647974,3066
468.6684199658591,188.66841996585907,3067
468.952189334547,188.95218933454697,3068
469.2362674105507,189.23626741055065,3069
469.52065433379573,189.52065433379576,3070
469.80535024444487,189.80535024444487,3071
470.09035528289814,190.09035528289814,3072
470.3756695897922,190.37566958979218,3073
470.6612933060037,190.6612933060037,3074
470.94722657264583,190.94722657264586,3075
471.2334695310719,191.23346953107188,3076
471.52002232287407,191.52002232287404,3077
471.8068850898844,191.8068850898844,3078
472.0940579741749,192.09405797417492,3079
472.38154111805846,192.38154111805846,3080
472.66933466408864,192.66933466408867,3081
472.95743875506037,192.95743875506034,3082
473.2458535340105,193.24585353401048,3083
473.53457914421847,193.5345791442185,3084
473.82361572920627,193.82361572920624,3085
474.11296343273807,194.11296343273804,3086
474.4026223988232,194.4026223988232,3087
474.6925927717136,194.69259277171358,3088
474.98287469590593,194.98287469590596,3089
475.2734683161425,195.2734683161425,3090
475.5643737774091,195.56437377740912,3091
475.855591224939,195.85559122493902,3092
476.1471208042103,196.14712080421035,3093
476.43896266094833,196.43896266094833,3094
476.7311169411254,196.73111694112535,3095
477.0235837909605,197.02358379096052,3096
477.31636335692144,197.3163633569214,3097
477.60945578572364,197.60945578572364,3098
477.9028612243313,197.90286122433128,3099
478.1965798199583,198.19657981995826,3100
478.4906117200675,198.4906117200675,3101
478.784957072372,198.78495707237195,3102
479.07961602483545,199.07961602483547,3103
479.3745887256723,199.37458872567234,3104
479.669875323349,199.669875323349,3105
479.965475966583,199.96547596658303,3106
480.26139080434405,200.26139080434402,3107
480.55761998585535,200.55761998585535,3108
480.8541636605928,200.8541636605928,3109
481.1510219782858,201.15102197828585,3110
481.4481950889187,201.44819508891868,3111
481.74568314272847,201.74568314272847,3112
482.04348629020933,202.04348629020936,3113
482.34160468210956,202.34160468210956,3114
482.6400384694335,202.64003846943348,3115
482.9387878034425,202.9387878034425,3116
483.2378528356543,203.23785283565428,3117
483.5372337178434,203.5372337178434,3118
483.83693060204325,203.83693060204325,3119
484.1369436405446,204.13694364054456,3120
484.4372729858968,204.43727298589678,3121
484.73791879090925,204.73791879090928,3122
485.0388812086499,205.0388812086499,3123
485.340160392448,205.340160392448,3124
485.6417564958923,205.6417564958923,3125
485.94366967283236,205.94366967283239,3126
486.24590007738055,206.24590007738055,3127
486.5484478639105,206.54844786391047,3128
486.8513131870576,206.8513131870576,3129
487.1544962017217,207.15449620172168,3130
487.4579970630646,207.45799706306462,3131
487.7618159265125,207.7618159265125,3132
488.0659529477567,208.06595294775676,3133
488.3704082827519,208.3704082827519,3134
488.6751820877199,208.6751820877199,3135
488.9802745191464,208.9802745191464,3136
489.285685733785,209.285685733785,3137
489.59141588865475,209.59141588865475,3138
489.89746514104337,209.89746514104337,3139
490.203833648505,210.203833648505,3140
490.5105215688633,210.5105215688633,3141
490.8175290602095,210.81752906020952,3142
491.12485628090525,211.12485628090525,3143
491.43250338958063,211.43250338958063,3144
491.74047054513716,211.74047054513716,3145
492.0487579067458,212.0487579067458,3146
492.3573656338506,212.35736563385058,3147
492.66629388616525,212.66629388616525,3148
492.9755428236772,212.9755428236772,3149
493.2851126066462,213.28511260664618,3150
493.59500339560464,213.59500339560466,3151
493.9052153513597,213.9052153513597,3152
494.21574863499166,214.21574863499163,3153
494.52660340785644,214.5266034078564,3154
494.8377798315853,214.8377798315853,3155
495.1492780680843,215.14927806808433,3156
495.4610982795368,215.46109827953686,3157
495.7732406284024,215.77324062840242,3158
496.0857052774183,216.0857052774183,3159
496.3984923895994,216.39849238959943,3160
496.71160212823935,216.71160212823935,3161
497.02503465690927,217.02503465690927,3162
497.338790139462,217.338790139462,3163
497.6528687400281,217.65286874002814,3164
497.96727062302006,217.96727062302006,3165
498.28199595313015,218.28199595313012,3166
498.59704489533306,218.59704489533308,3167
498.9124176148856,218.91241761488564,3168
499.2281142773262,219.22811427732623,3169
499.54413504847656,219.54413504847656,3170
499.86048009444323,219.8604800944432,3171
500.1771495816151,220.17714958161508,3172
500.4941436766673,220.4941436766673,3173
500.8114625465586,220.8114625465586,3174
501.1291063585355,221.1291063585355,3175
501.44707528012907,221.44707528012904,3176
501.76536947915815,221.76536947915812,3177
502.08398912372814,222.08398912372814,3178
502.4029343822332,222.4029343822332,3179
502.72220542335594,222.72220542335594,3180
503.04180241606696,223.041802416067,3181
503.36172552962773,223.36172552962773,3182
503.68197493358866,223.68197493358863,3183
504.0025507977921,224.0025507977921,3184
504.32345329237035,224.32345329237032,3185
504.6446825877483,224.64468258774832,3186
504.9662388546428,224.96623885464282,3187
505.28812226406353,225.28812226406356,3188
505.6103329873137,225.6103329873137,3189
505.9328711959908,225.9328711959908,3190
506.2557370619868,226.25573706198682,3191
506.578930757488,226.578930757488,3192
506.9024524549774,226.90245245497735,3193
507.2263023272338,227.22630232723378,3194
507.55048054733265,227.55048054733263,3195
507.8749872886476,227.8749872886476,3196
508.19982272484924,228.1998227248492,3197
508.5249870299071,228.5249870299071,3198
508.85048037808986,228.85048037808986,3199
509.17630294396645,229.17630294396645,3200
509.5024549024049,229.50245490240488,3201
509.8289364285748,229.8289364285748,3202
510.1557476979474,230.1557476979474,3203
510.48288888629463,230.4828888862946,3204
510.81036016969284,230.81036016969284,3205
511.1381617245207,231.13816172452073,3206
511.46629372745986,231.46629372745988,3207
511.7947563554977,231.7947563554977,3208
512.1235497859257,232.12354978592566,3209
512.4526741963411,232.4526741963412,3210
512.7821297646475,232.7821297646475,3211
513.1119166690547,233.11191666905472,3212
513.4420350880799,233.44203508807993,3213
513.7724852005482,233.77248520054818,3214
514.1032671855942,234.10326718559418,3215
514.4343812226598,234.43438122265974,3216
514.7658274914983,234.76582749149824,3217
515.0976061721727,235.09760617217273,3218
515.4297174450562,235.42971744505624,3219
515.7621614908351,235.762161490835,3220
516.0949384905058,236.09493849050583,3221
516.4280486253797,236.42804862537974,3222
516.76149207708,236.76149207708,3223
517.095269027544,237.0952690275439,3224
517.4293796590247,237.4293796590247,3225
517.763824154089,237.76382415408904,3226
518.0986026956207,238.09860269562063,3227
518.433715466819,238.433715466819,3228
518.7691626512012,238.76916265120127,3229
519.1049444326018,239.10494443260174,3230
519.4410609951736,239.44106099517364,3231
519.7775125233889,239.77751252338882,3232
520.1142992020385,240.1142992020385,3233
520.4514212162347,240.45142121623476,3234
520.7888787514097,240.78887875140967,3235
521.126671993318,241.1266719933181,3236
521.4648011280356,241.46480112803556,3237
521.8032663419613,241.8032663419613,3238
522.1420678218178,242.1420678218178,3239
522.4812057546517,242.48120575465163,3240
522.8206803278334,242.82068032783346,3241
523.1604917290607,243.16049172906074,3242
523.5006401463553,243.5006401463553,3243
523.8411257680666,243.84112576806666,3244
524.1819487828714,244.18194878287136,3245
524.5231093797734,244.5231093797733,3246
524.8646077481062,244.86460774810624,3247
525.2064440775323,245.20644407753232,3248
525.5486185580438,245.54861855804384,3249
525.8911313799638,245.89113137996375,3250
526.233982733946,246.2339827339461,3251
526.5771728109765,246.57717281097658,3252
526.9207018023745,246.9207018023745,3253
527.2645698997915,247.26456989979152,3254
527.6087772952133,247.60877729521323,3255
527.9533241809604,247.9533241809604,3256
528.2982107496885,248.29821074968845,3257
528.6434371943892,248.6434371943892,3258
528.9890037083908,248.9890037083908,3259
529.3349104853594,249.33491048535936,3260
529.681157719298,249.68115771929797,3261
530.027745604549,250.027745604549,3262
530.374674335794,250.37467433579397,3263
530.7219441080547,250.7219441080547,3264
531.0695551166939,251.06955511669383,3265
531.4175075574149,251.4175075574148,3266
531.765801626264,251.7658016262639,3267
532.1144375196299,252.11443751962983,3268
532.4634154342448,252.46341543424472,3269
532.8127355671858,252.81273556718574,3270
533.1623981158734,253.16239811587346,3271
533.5124032780757,253.51240327807574,3272
533.8627512519055,253.86275125190548,3273
534.2134422358235,254.2134422358235,3274
534.5644764286382,254.5644764286382,3275
534.9158540295052,254.91585402950525,3276
535.2675752379315,255.26757523793154,3277
535.6196402537724,255.61964025377242,3278
535.9720492772344,255.97204927723442,3279
536.3248025088747,256.3248025088746,3280
536.6779001496036,256.67790014960366,3281
537.0313424006832,257.03134240068323,3282
537.3851294637298,257.38512946372975,3283
537.7392615407135,257.7392615407135,3284
538.0937388339593,258.09373883395926,3285
538.4485615461481,258.4485615461481,3286
538.8037298803175,258.8037298803175,3287
539.1592440398624,259.15924403986236,3288
539.5151042285338,259.51510422853386,3289
539.871310650444,259.87131065044395,3290
540.2278635100625,260.22786351006255,3291
540.5847630122206,260.5847630122206,3292
540.9420093621096,260.9420093621096,3293
541.299602765282,261.299602765282,3294
541.6575434276535,261.6575434276535,3295
542.0158315555025,262.01583155550253,3296
542.374467355472,262.37446735547195,3297
542.7334510345685,262.7334510345685,3298
543.0927828001649,263.09278280016485,3299
543.4524628599997,263.4524628599997,3300
543.8124914221785,263.8124914221785,3301
544.1728686951748,264.17286869517477,3302
544.5335948878298,264.5335948878299,3303
544.8946702093554,264.8946702093554,3304
545.2560948693321,265.25609486933206,3305
545.6178690777117,265.6178690777117,3306
545.9799930448178,265.9799930448178,3307
546.3424669813464,266.34246698134643,3308
546.7052910983657,266.7052910983657,3309
547.0684656073192,267.0684656073193,3310
547.431990720024,267.43199072002403,3311
547.7958666486736,267.79586664867367,3312
548.1600936058367,268.16009360583666,3313
548.5246718044605,268.5246718044605,3314
548.8896014578683,268.88960145786825,3315
549.2548827797638,269.25488277976376,3316
549.620515984229,269.620515984229,3317
549.9865012857267,269.9865012857268,3318
550.3528388991012,270.3528388991013,3319
550.719529039578,270.719529039578,3320
551.0865719227647,271.08657192276473,3321
551.4539677646544,271.45396776465435,3322
551.8217167816226,271.8217167816226,3323
552.1898191904309,272.18981919043085,3324
552.5582752082269,272.55827520822686,3325
552.9270850525448,272.92708505254484,3326
553.2962489413057,273.2962489413058,3327
553.6657670928212,273.66576709282117,3328
554.0356397257897,274.0356397257897,3329
554.4058670593016,274.4058670593016,3330
554.7764493128368,274.7764493128368,3331
555.1473867062683,275.1473867062683,3332
555.5186794598608,275.51867945986083,3333
555.8903277942729,275.89032779427293,3334
556.2623319305573,276.26233193055725,3335
556.6346920901623,276.6346920901623,3336
557.007408494931,277.007408494931,3337
557.3804813671052,277.3804813671051,3338
557.7539109293225,277.7539109293225,3339
558.1276974046209,278.12769740462085,3340
558.5018410164364,278.50184101643634,3341
558.876341988606,278.876341988606,3342
559.2512005453674,279.2512005453674,3343
559.6264169113608,279.62641691136076,3344
560.0019913116292,280.00199131162924,3345
560.3779239716191,280.3779239716191,3346
560.7542151171817,280.7542151171817,3347
561.1308649745745,281.1308649745745,3348
561.5078737704596,281.5078737704596,3349
561.8852417319083,281.8852417319083,3350
562.2629690863992,282.2629690863992,3351
562.6410560618201,282.6410560618201,3352
563.0195028864682,283.0195028864683,3353
563.3983097890523,283.3983097890523,3354
563.7774769986929,283.77747699869286,3355
564.1570047449229,284.157004744923,3356
564.5368932576885,284.5368932576885,3357
564.9171427673505,284.91714276735047,3358
565.2977535046849,285.2977535046849,3359
565.6787257008855,285.6787257008855,3360
566.0600595875603,286.06005958756026,3361
566.4417553967382,286.4417553967383,3362
566.8238133608655,286.82381336086553,3363
567.2062337128089,287.20623371280885,3364
567.5890166858559,287.5890166858559,3365
567.9721625137162,287.97216251371617,3366
568.3556714305215,288.3556714305215,3367
568.7395436708275,288.7395436708275,3368
